session_id,customer_id,event_time,channel,device,category,campaign,ab_variant,event_type
S0000136,C00010,2025-06-08T12:06:00,social,mobile,electronics,summer_social,treatment,add_to_cart
S0000137,C00010,2025-06-18T11:00:00,social,desktop,apparel,summer_social,treatment,visit
S0000137,C00010,2025-06-18T11:04:00,social,desktop,apparel,summer_social,treatment,product_view
S0000137,C00010,2025-06-18T11:04:00,social,desktop,apparel,summer_social,treatment,add_to_cart
S0000137,C00010,2025-06-18T11:15:00,social,desktop,apparel,summer_social,treatment,checkout
S0000138,C00010,2025-06-22T10:00:00,email,mobile,sports,crm_lifecycle,treatment,visit
S0000138,C00010,2025-06-22T10:03:00,email,mobile,sports,crm_lifecycle,treatment,product_view
S0000138,C00010,2025-06-22T10:06:00,email,mobile,sports,crm_lifecycle,treatment,add_to_cart
S0000138,C00010,2025-06-22T10:15:00,email,mobile,sports,crm_lifecycle,treatment,checkout
S0000139,C00010,2025-06-24T13:00:00,paid_search,desktop,apparel,always_on_search,treatment,visit
S0000139,C00010,2025-06-24T13:02:00,paid_search,desktop,apparel,always_on_search,treatment,product_view
S0000140,C00010,2025-06-15T08:00:00,paid_search,mobile,home,always_on_search,treatment,visit
S0000140,C00010,2025-06-15T08:02:00,paid_search,mobile,home,always_on_search,treatment,product_view
S0000141,C00010,2025-07-14T13:00:00,paid_search,mobile,electronics,always_on_search,treatment,visit
S0000141,C00010,2025-07-14T13:03:00,paid_search,mobile,electronics,always_on_search,treatment,product_view
S0000142,C00010,2025-07-05T11:00:00,affiliate,desktop,electronics,partner_cashback,treatment,visit
S0000142,C00010,2025-07-05T11:04:00,affiliate,desktop,electronics,partner_cashback,treatment,product_view
S0000143,C00010,2025-07-09T17:00:00,affiliate,mobile,electronics,partner_cashback,treatment,visit
S0000143,C00010,2025-07-09T17:02:00,affiliate,mobile,electronics,partner_cashback,treatment,product_view
S0000143,C00010,2025-07-09T17:06:00,affiliate,mobile,electronics,partner_cashback,treatment,add_to_cart
S0000144,C00010,2025-08-03T09:00:00,social,mobile,electronics,summer_social,treatment,visit
S0000144,C00010,2025-08-03T09:04:00,social,mobile,electronics,summer_social,treatment,product_view
S0000145,C00010,2025-10-14T18:00:00,email,mobile,sports,crm_lifecycle,treatment,visit
S0000145,C00010,2025-10-14T18:02:00,email,mobile,sports,crm_lifecycle,treatment,product_view
S0000146,C00010,2025-11-07T14:00:00,email,mobile,home,crm_lifecycle,treatment,visit
S0000147,C00010,2025-11-07T20:00:00,social,tablet,electronics,summer_social,treatment,visit
S0000147,C00010,2025-11-07T20:05:00,social,tablet,electronics,summer_social,treatment,product_view
S0000147,C00010,2025-11-07T20:06:00,social,tablet,electronics,summer_social,treatment,add_to_cart
S0000148,C00010,2025-11-20T17:00:00,organic,mobile,food,seo,treatment,visit
S0000148,C00010,2025-11-20T17:01:00,organic,mobile,food,seo,treatment,product_view
S0000149,C00010,2025-12-03T14:00:00,social,desktop,electronics,summer_social,treatment,visit
S0000150,C00011,2025-01-11T15:00:00,organic,mobile,electronics,seo,control,visit
S0000151,C00011,2025-02-07T09:00:00,paid_search,desktop,home,always_on_search,control,visit
S0000152,C00011,2025-03-01T19:00:00,email,mobile,beauty,crm_lifecycle,control,visit
S0000152,C00011,2025-03-01T19:02:00,email,mobile,beauty,crm_lifecycle,control,product_view
S0000153,C00011,2025-03-22T11:00:00,organic,mobile,sports,seo,control,visit
S0000153,C00011,2025-03-22T11:01:00,organic,mobile,sports,seo,control,product_view
S0000154,C00011,2025-04-03T13:00:00,organic,mobile,home,seo,control,visit
S0000154,C00011,2025-04-03T13:03:00,organic,mobile,home,seo,control,product_view
S0000154,C00011,2025-04-03T13:06:00,organic,mobile,home,seo,control,add_to_cart
S0000155,C00011,2025-04-27T08:00:00,paid_search,desktop,home,always_on_search,control,visit
S0000155,C00011,2025-04-27T08:03:00,paid_search,desktop,home,always_on_search,control,product_view
S0000155,C00011,2025-04-27T08:04:00,paid_search,desktop,home,always_on_search,control,add_to_cart
S0000155,C00011,2025-04-27T08:09:00,paid_search,desktop,home,always_on_search,control,checkout
S0000156,C00011,2025-08-06T17:00:00,organic,mobile,food,seo,control,visit
S0000156,C00011,2025-08-06T17:04:00,organic,mobile,food,seo,control,product_view
S0000157,C00011,2025-09-04T20:00:00,direct,mobile,home,brand_direct,control,visit
S0000157,C00011,2025-09-04T20:01:00,direct,mobile,home,brand_direct,control,product_view
S0000158,C00011,2025-10-26T16:00:00,paid_search,mobile,food,always_on_search,control,visit
S0000158,C00011,2025-10-26T16:05:00,paid_search,mobile,food,always_on_search,control,product_view
S0000158,C00011,2025-10-26T16:10:00,paid_search,mobile,food,always_on_search,control,add_to_cart
S0000158,C00011,2025-10-26T16:09:00,paid_search,mobile,food,always_on_search,control,checkout
S0000159,C00011,2025-12-25T13:00:00,organic,mobile,home,seo,control,visit
S0000159,C00011,2025-12-25T13:05:00,organic,mobile,home,seo,control,product_view
S0000160,C00012,2025-05-07T17:00:00,organic,desktop,home,seo,treatment,visit
S0000161,C00012,2025-05-25T10:00:00,affiliate,desktop,apparel,partner_cashback,treatment,visit
S0000161,C00012,2025-05-25T10:01:00,affiliate,desktop,apparel,partner_cashback,treatment,product_view
S0000162,C00012,2025-07-23T09:00:00,organic,mobile,apparel,seo,treatment,visit
S0000163,C00012,2025-09-20T20:00:00,affiliate,mobile,beauty,partner_cashback,treatment,visit
S0000163,C00012,2025-09-20T20:02:00,affiliate,mobile,beauty,partner_cashback,treatment,product_view
S0000164,C00012,2025-10-22T17:00:00,email,desktop,home,crm_lifecycle,treatment,visit
S0000164,C00012,2025-10-22T17:04:00,email,desktop,home,crm_lifecycle,treatment,product_view
S0000165,C00012,2025-10-23T17:00:00,direct,mobile,home,brand_direct,treatment,visit
S0000165,C00012,2025-10-23T17:05:00,direct,mobile,home,brand_direct,treatment,product_view
S0000165,C00012,2025-10-23T17:02:00,direct,mobile,home,brand_direct,treatment,add_to_cart
S0000166,C00012,2025-12-01T09:00:00,social,mobile,sports,summer_social,treatment,visit
S0000166,C00012,2025-12-01T09:05:00,social,mobile,sports,summer_social,treatment,product_view
S0000167,C00013,2025-09-05T15:00:00,paid_search,mobile,home,always_on_search,treatment,visit
S0000168,C00013,2025-10-06T14:00:00,affiliate,mobile,home,partner_cashback,treatment,visit
S0000168,C00013,2025-10-06T14:01:00,affiliate,mobile,home,partner_cashback,treatment,product_view
S0000169,C00013,2025-10-17T21:00:00,organic,mobile,home,seo,treatment,visit
S0000169,C00013,2025-10-17T21:01:00,organic,mobile,home,seo,treatment,product_view
S0000169,C00013,2025-10-17T21:04:00,organic,mobile,home,seo,treatment,add_to_cart
S0000169,C00013,2025-10-17T21:15:00,organic,mobile,home,seo,treatment,checkout
S0000170,C00013,2025-10-10T12:00:00,affiliate,desktop,home,partner_cashback,treatment,visit
S0000170,C00013,2025-10-10T12:01:00,affiliate,desktop,home,partner_cashback,treatment,product_view
S0000170,C00013,2025-10-10T12:06:00,affiliate,desktop,home,partner_cashback,treatment,add_to_cart
S0000170,C00013,2025-10-10T12:12:00,affiliate,desktop,home,partner_cashback,treatment,checkout
S0000170,C00013,2025-10-10T12:12:00,affiliate,desktop,home,partner_cashback,treatment,purchase
S0000171,C00013,2025-12-13T16:00:00,organic,desktop,home,seo,treatment,visit
S0000172,C00013,2025-12-05T22:00:00,affiliate,mobile,food,partner_cashback,treatment,visit
S0000173,C00014,2025-06-10T15:00:00,social,mobile,food,summer_social,treatment,visit
S0000173,C00014,2025-06-10T15:04:00,social,mobile,food,summer_social,treatment,product_view
S0000173,C00014,2025-06-10T15:04:00,social,mobile,food,summer_social,treatment,add_to_cart
S0000173,C00014,2025-06-10T15:15:00,social,mobile,food,summer_social,treatment,checkout
S0000174,C00014,2025-06-07T10:00:00,affiliate,desktop,apparel,partner_cashback,treatment,visit
S0000174,C00014,2025-06-07T10:03:00,affiliate,desktop,apparel,partner_cashback,treatment,product_view
S0000175,C00014,2025-06-22T20:00:00,social,mobile,food,summer_social,treatment,visit
S0000175,C00014,2025-06-22T20:03:00,social,mobile,food,summer_social,treatment,product_view
S0000175,C00014,2025-06-22T20:02:00,social,mobile,food,summer_social,treatment,add_to_cart
S0000176,C00014,2025-07-26T16:00:00,paid_search,tablet,beauty,always_on_search,treatment,visit
S0000176,C00014,2025-07-26T16:05:00,paid_search,tablet,beauty,always_on_search,treatment,product_view
S0000177,C00014,2025-08-03T10:00:00,social,desktop,apparel,summer_social,treatment,visit
S0000177,C00014,2025-08-03T10:01:00,social,desktop,apparel,summer_social,treatment,product_view
S0000178,C00014,2025-08-09T15:00:00,affiliate,mobile,apparel,partner_cashback,treatment,visit
S0000178,C00014,2025-08-09T15:01:00,affiliate,mobile,apparel,partner_cashback,treatment,product_view
S0000179,C00014,2025-08-24T08:00:00,organic,mobile,electronics,seo,treatment,visit
S0000180,C00014,2025-09-08T15:00:00,organic,tablet,sports,seo,treatment,visit
S0000180,C00014,2025-09-08T15:04:00,organic,tablet,sports,seo,treatment,product_view
S0000181,C00014,2025-09-08T18:00:00,organic,tablet,beauty,seo,treatment,visit
S0000181,C00014,2025-09-08T18:01:00,organic,tablet,beauty,seo,treatment,product_view
S0000182,C00014,2025-09-16T21:00:00,email,mobile,beauty,crm_lifecycle,treatment,visit
S0000182,C00014,2025-09-16T21:05:00,email,mobile,beauty,crm_lifecycle,treatment,product_view
S0000183,C00014,2025-10-27T20:00:00,paid_search,mobile,beauty,always_on_search,treatment,visit
S0000184,C00014,2025-11-07T12:00:00,direct,mobile,beauty,brand_direct,treatment,visit
S0000185,C00015,2025-08-17T13:00:00,affiliate,mobile,beauty,partner_cashback,treatment,visit
S0000185,C00015,2025-08-17T13:01:00,affiliate,mobile,beauty,partner_cashback,treatment,product_view
S0000186,C00015,2025-08-13T09:00:00,social,mobile,apparel,summer_social,treatment,visit
S0000186,C00015,2025-08-13T09:03:00,social,mobile,apparel,summer_social,treatment,product_view
S0000186,C00015,2025-08-13T09:06:00,social,mobile,apparel,summer_social,treatment,add_to_cart
S0000186,C00015,2025-08-13T09:12:00,social,mobile,apparel,summer_social,treatment,checkout
S0000186,C00015,2025-08-13T09:08:00,social,mobile,apparel,summer_social,treatment,purchase
S0000187,C00015,2025-09-14T09:00:00,paid_search,desktop,apparel,always_on_search,treatment,visit
S0000187,C00015,2025-09-14T09:02:00,paid_search,desktop,apparel,always_on_search,treatment,product_view
S0000188,C00015,2025-10-16T15:00:00,affiliate,desktop,beauty,partner_cashback,treatment,visit
S0000188,C00015,2025-10-16T15:01:00,affiliate,desktop,beauty,partner_cashback,treatment,product_view
S0000189,C00015,2025-11-01T18:00:00,paid_search,mobile,beauty,always_on_search,treatment,visit
S0000189,C00015,2025-11-01T18:03:00,paid_search,mobile,beauty,always_on_search,treatment,product_view
S0000190,C00015,2025-11-18T08:00:00,organic,mobile,food,seo,treatment,visit
S0000190,C00015,2025-11-18T08:02:00,organic,mobile,food,seo,treatment,product_view
S0000190,C00015,2025-11-18T08:02:00,organic,mobile,food,seo,treatment,add_to_cart
S0000190,C00015,2025-11-18T08:06:00,organic,mobile,food,seo,treatment,checkout
S0000190,C00015,2025-11-18T08:08:00,organic,mobile,food,seo,treatment,purchase
S0000191,C00015,2025-11-08T19:00:00,organic,mobile,beauty,seo,treatment,visit
S0000191,C00015,2025-11-08T19:04:00,organic,mobile,beauty,seo,treatment,product_view
S0000191,C00015,2025-11-08T19:06:00,organic,mobile,beauty,seo,treatment,add_to_cart
S0000191,C00015,2025-11-08T19:15:00,organic,mobile,beauty,seo,treatment,checkout
S0000192,C00015,2025-12-25T20:00:00,affiliate,mobile,home,partner_cashback,treatment,visit
S0000192,C00015,2025-12-25T20:04:00,affiliate,mobile,home,partner_cashback,treatment,product_view
S0000192,C00015,2025-12-25T20:04:00,affiliate,mobile,home,partner_cashback,treatment,add_to_cart
S0000192,C00015,2025-12-25T20:03:00,affiliate,mobile,home,partner_cashback,treatment,checkout
S0000192,C00015,2025-12-25T20:20:00,affiliate,mobile,home,partner_cashback,treatment,purchase
S0000193,C00016,2025-02-01T12:00:00,paid_search,tablet,apparel,always_on_search,control,visit
S0000193,C00016,2025-02-01T12:04:00,paid_search,tablet,apparel,always_on_search,control,product_view
S0000194,C00016,2025-02-18T10:00:00,affiliate,mobile,electronics,partner_cashback,control,visit
S0000194,C00016,2025-02-18T10:03:00,affiliate,mobile,electronics,partner_cashback,control,product_view
S0000195,C00016,2025-04-10T13:00:00,direct,desktop,electronics,brand_direct,control,visit
S0000196,C00016,2025-05-23T20:00:00,organic,mobile,food,seo,control,visit
S0000196,C00016,2025-05-23T20:03:00,organic,mobile,food,seo,control,product_view
S0000197,C00016,2025-06-09T14:00:00,direct,desktop,beauty,brand_direct,control,visit
S0000198,C00016,2025-07-04T13:00:00,organic,mobile,food,seo,control,visit
S0000198,C00016,2025-07-04T13:01:00,organic,mobile,food,seo,control,product_view
S0000199,C00016,2025-07-19T14:00:00,affiliate,mobile,home,partner_cashback,control,visit
S0000199,C00016,2025-07-19T14:04:00,affiliate,mobile,home,partner_cashback,control,product_view
S0000200,C00016,2025-08-12T19:00:00,paid_search,mobile,home,always_on_search,control,visit
S0000200,C00016,2025-08-12T19:04:00,paid_search,mobile,home,always_on_search,control,product_view
S0000200,C00016,2025-08-12T19:06:00,paid_search,mobile,home,always_on_search,control,add_to_cart
S0000201,C00016,2025-09-02T19:00:00,organic,desktop,home,seo,control,visit
S0000201,C00016,2025-09-02T19:02:00,organic,desktop,home,seo,control,product_view
S0000202,C00016,2025-10-17T13:00:00,direct,desktop,sports,brand_direct,control,visit
S0000203,C00016,2025-11-19T14:00:00,organic,desktop,apparel,seo,control,visit
S0000203,C00016,2025-11-19T14:04:00,organic,desktop,apparel,seo,control,product_view
S0000204,C00017,2025-03-05T12:00:00,organic,mobile,food,seo,treatment,visit
S0000204,C00017,2025-03-05T12:05:00,organic,mobile,food,seo,treatment,product_view
S0000204,C00017,2025-03-05T12:10:00,organic,mobile,food,seo,treatment,add_to_cart
S0000205,C00017,2025-03-10T10:00:00,organic,mobile,beauty,seo,treatment,visit
S0000205,C00017,2025-03-10T10:02:00,organic,mobile,beauty,seo,treatment,product_view
S0000206,C00017,2025-03-02T18:00:00,email,desktop,apparel,crm_lifecycle,treatment,visit
S0000206,C00017,2025-03-02T18:05:00,email,desktop,apparel,crm_lifecycle,treatment,product_view
S0000206,C00017,2025-03-02T18:02:00,email,desktop,apparel,crm_lifecycle,treatment,add_to_cart
S0000206,C00017,2025-03-02T18:06:00,email,desktop,apparel,crm_lifecycle,treatment,checkout
S0000207,C00017,2025-04-26T09:00:00,social,mobile,home,summer_social,treatment,visit
S0000207,C00017,2025-04-26T09:05:00,social,mobile,home,summer_social,treatment,product_view
S0000208,C00017,2025-05-15T11:00:00,paid_search,mobile,food,always_on_search,treatment,visit
S0000208,C00017,2025-05-15T11:05:00,paid_search,mobile,food,always_on_search,treatment,product_view
S0000208,C00017,2025-05-15T11:08:00,paid_search,mobile,food,always_on_search,treatment,add_to_cart
S0000208,C00017,2025-05-15T11:15:00,paid_search,mobile,food,always_on_search,treatment,checkout
S0000209,C00017,2025-05-02T08:00:00,paid_search,desktop,apparel,always_on_search,treatment,visit
S0000209,C00017,2025-05-02T08:05:00,paid_search,desktop,apparel,always_on_search,treatment,product_view
S0000210,C00017,2025-05-12T21:00:00,paid_search,mobile,apparel,always_on_search,treatment,visit
S0000210,C00017,2025-05-12T21:05:00,paid_search,mobile,apparel,always_on_search,treatment,product_view
S0000211,C00017,2025-06-14T21:00:00,organic,mobile,apparel,seo,treatment,visit
S0000211,C00017,2025-06-14T21:02:00,organic,mobile,apparel,seo,treatment,product_view
S0000212,C00017,2025-06-02T18:00:00,direct,mobile,sports,brand_direct,treatment,visit
S0000212,C00017,2025-06-02T18:01:00,direct,mobile,sports,brand_direct,treatment,product_view
S0000212,C00017,2025-06-02T18:02:00,direct,mobile,sports,brand_direct,treatment,add_to_cart
S0000212,C00017,2025-06-02T18:12:00,direct,mobile,sports,brand_direct,treatment,checkout
S0000212,C00017,2025-06-02T18:12:00,direct,mobile,sports,brand_direct,treatment,purchase
S0000213,C00017,2025-06-20T09:00:00,email,desktop,sports,crm_lifecycle,treatment,visit
S0000213,C00017,2025-06-20T09:02:00,email,desktop,sports,crm_lifecycle,treatment,product_view
S0000213,C00017,2025-06-20T09:06:00,email,desktop,sports,crm_lifecycle,treatment,add_to_cart
S0000213,C00017,2025-06-20T09:03:00,email,desktop,sports,crm_lifecycle,treatment,checkout
S0000214,C00017,2025-07-16T21:00:00,organic,tablet,beauty,seo,treatment,visit
S0000214,C00017,2025-07-16T21:02:00,organic,tablet,beauty,seo,treatment,product_view
S0000215,C00017,2025-09-05T20:00:00,paid_search,mobile,beauty,always_on_search,treatment,visit
S0000215,C00017,2025-09-05T20:05:00,paid_search,mobile,beauty,always_on_search,treatment,product_view
S0000215,C00017,2025-09-05T20:06:00,paid_search,mobile,beauty,always_on_search,treatment,add_to_cart
S0000215,C00017,2025-09-05T20:15:00,paid_search,mobile,beauty,always_on_search,treatment,checkout
