order_id,session_id,customer_id,order_date,channel,device,category,campaign,ab_variant,gross_revenue,coupon_spend,net_revenue,gross_margin,returned,base_segment
O0000202,S0002194,C00165,2025-06-07T20:00:00,affiliate,mobile,food,partner_cashback,treatment,345.15,46.6,298.56,96.5,0,steady
O0000203,S0002214,C00166,2025-11-27T22:00:00,paid_search,mobile,beauty,always_on_search,control,256.66,12.83,243.82,94.41,0,champion
O0000204,S0002215,C00166,2025-12-06T20:00:00,email,mobile,beauty,crm_lifecycle,control,385.62,19.28,366.33,145.86,0,champion
O0000205,S0002227,C00168,2025-08-11T18:00:00,email,desktop,food,crm_lifecycle,control,328.15,16.41,311.74,125.93,0,champion
O0000206,S0002230,C00168,2025-09-05T15:00:00,email,desktop,food,crm_lifecycle,control,338.69,16.93,321.76,130.14,0,champion
O0000207,S0002231,C00168,2025-09-04T17:00:00,paid_search,mobile,home,always_on_search,control,385.07,19.25,365.82,145.64,0,champion
O0000208,S0002239,C00168,2025-11-13T17:00:00,social,mobile,apparel,summer_social,control,329.06,16.45,312.6,123.29,0,champion
O0000209,S0002240,C00168,2025-11-13T10:00:00,social,mobile,food,summer_social,control,388.29,19.41,368.88,146.93,0,champion
O0000210,S0002242,C00169,2025-09-23T18:00:00,paid_search,mobile,beauty,always_on_search,treatment,431.56,36.68,394.88,157.85,0,champion
O0000211,S0002250,C00169,2025-10-05T09:00:00,affiliate,mobile,electronics,partner_cashback,treatment,216.71,22.75,193.95,73.46,0,champion
O0000212,S0002273,C00172,2025-12-09T10:00:00,paid_search,mobile,home,always_on_search,control,156.31,12.51,143.81,42.33,0,steady
O0000213,S0002278,C00173,2025-03-24T21:00:00,email,mobile,food,crm_lifecycle,control,195.85,29.38,166.47,40.28,0,deal_seeker
O0000214,S0002318,C00176,2025-09-16T09:00:00,paid_search,mobile,home,always_on_search,treatment,271.44,23.07,248.37,96.31,0,champion
O0000215,S0002320,C00176,2025-10-03T10:00:00,paid_search,mobile,sports,always_on_search,treatment,308.91,26.26,282.65,110.71,0,champion
O0000216,S0002324,C00176,2025-10-20T22:00:00,social,mobile,beauty,summer_social,treatment,175.99,14.96,161.03,59.63,0,champion
O0000217,S0002327,C00176,2025-12-11T09:00:00,organic,desktop,home,seo,treatment,455.86,38.75,417.12,170.19,0,champion
O0000218,S0002443,C00186,2025-03-02T12:00:00,paid_search,mobile,food,always_on_search,control,304.84,45.73,259.11,67.14,0,deal_seeker
O0000219,S0002457,C00186,2025-10-06T20:00:00,paid_search,mobile,home,always_on_search,control,225.45,33.82,191.63,47.57,0,deal_seeker
O0000220,S0002458,C00186,2025-10-07T20:00:00,email,desktop,beauty,crm_lifecycle,control,180.51,27.08,153.44,39.5,1,deal_seeker
O0000221,S0002461,C00186,2025-12-01T17:00:00,direct,mobile,home,brand_direct,control,110.85,16.63,94.22,19.32,0,deal_seeker
O0000222,S0002477,C00188,2025-06-26T09:00:00,affiliate,mobile,beauty,partner_cashback,control,323.01,22.61,300.4,118.17,0,champion
O0000223,S0002487,C00188,2025-09-13T19:00:00,social,mobile,home,summer_social,control,294.67,14.73,279.93,109.57,0,champion
O0000224,S0002522,C00191,2025-11-19T16:00:00,email,mobile,food,crm_lifecycle,treatment,128.97,14.83,114.14,31.95,0,steady
O0000225,S0002555,C00194,2025-10-09T14:00:00,paid_search,mobile,sports,always_on_search,control,220.88,33.13,187.75,46.45,0,deal_seeker
O0000226,S0002558,C00195,2025-10-15T10:00:00,affiliate,mobile,electronics,partner_cashback,control,281.37,47.83,233.54,59.73,0,deal_seeker
O0000227,S0002565,C00196,2025-06-22T10:00:00,email,mobile,beauty,crm_lifecycle,control,162.68,13.01,149.66,44.38,0,steady
O0000228,S0002571,C00196,2025-09-13T10:00:00,paid_search,mobile,beauty,always_on_search,control,244.37,19.55,224.82,70.69,0,steady
O0000229,S0002573,C00196,2025-09-20T22:00:00,organic,tablet,home,seo,control,255.78,20.46,235.32,77.36,1,steady
O0000230,S0002576,C00196,2025-11-02T19:00:00,email,mobile,apparel,crm_lifecycle,control,222.58,17.81,204.77,63.67,0,steady
O0000231,S0002578,C00196,2025-11-18T17:00:00,direct,mobile,food,brand_direct,control,183.68,14.69,168.98,51.14,0,steady
O0000232,S0002590,C00198,2025-12-23T21:00:00,paid_search,desktop,apparel,always_on_search,treatment,310.98,35.76,275.22,91.33,0,steady
O0000233,S0002598,C00199,2025-06-07T20:00:00,social,mobile,apparel,summer_social,control,299.11,23.93,275.18,88.31,0,steady
O0000234,S0002608,C00199,2025-10-01T11:00:00,email,mobile,food,crm_lifecycle,control,134.58,10.77,123.82,35.34,0,steady
O0000235,S0002613,C00199,2025-12-26T18:00:00,paid_search,mobile,apparel,always_on_search,control,140.83,11.27,129.57,37.35,0,steady
O0000236,S0002643,C00202,2025-09-16T19:00:00,paid_search,mobile,electronics,always_on_search,treatment,257.32,47.6,209.72,52.82,0,deal_seeker
O0000237,S0002650,C00203,2025-03-02T10:00:00,social,mobile,beauty,summer_social,treatment,207.86,23.9,183.96,56.38,0,steady
O0000238,S0002665,C00203,2025-10-20T14:00:00,organic,desktop,beauty,seo,treatment,240.54,27.66,212.88,69.51,0,steady
O0000239,S0002676,C00204,2025-05-06T21:00:00,organic,tablet,beauty,seo,treatment,122.71,22.7,100.01,24.0,0,deal_seeker
O0000240,S0002707,C00205,2025-08-24T20:00:00,organic,mobile,sports,seo,treatment,186.22,34.45,151.77,36.01,0,deal_seeker
O0000241,S0002709,C00205,2025-09-08T20:00:00,organic,mobile,food,seo,treatment,193.42,35.78,157.64,37.72,0,deal_seeker
O0000242,S0002728,C00207,2025-03-16T09:00:00,affiliate,desktop,apparel,partner_cashback,treatment,337.11,35.4,301.71,121.72,1,champion
O0000243,S0002734,C00207,2025-05-11T14:00:00,organic,mobile,food,seo,treatment,349.55,29.71,319.83,126.33,0,champion
O0000244,S0002736,C00207,2025-05-15T13:00:00,direct,mobile,sports,brand_direct,treatment,436.23,37.08,399.15,159.64,0,champion
O0000245,S0002737,C00207,2025-06-15T15:00:00,paid_search,mobile,apparel,always_on_search,treatment,348.58,29.63,318.95,125.96,0,champion
O0000246,S0002739,C00207,2025-07-02T14:00:00,affiliate,desktop,apparel,partner_cashback,treatment,241.88,25.4,216.48,85.92,0,champion
O0000247,S0002744,C00207,2025-08-09T21:00:00,email,desktop,beauty,crm_lifecycle,treatment,505.03,42.93,462.1,189.08,0,champion
O0000248,S0002752,C00207,2025-11-10T15:00:00,organic,desktop,food,seo,treatment,302.23,25.69,276.54,111.15,0,champion
O0000249,S0002753,C00207,2025-11-11T12:00:00,paid_search,mobile,electronics,always_on_search,treatment,268.47,22.82,245.65,95.17,0,champion
O0000250,S0002755,C00207,2025-12-13T11:00:00,email,desktop,sports,crm_lifecycle,treatment,386.66,32.87,353.79,143.59,0,champion
O0000251,S0002782,C00212,2025-07-05T16:00:00,social,mobile,home,summer_social,treatment,217.41,40.22,177.19,43.39,0,deal_seeker
O0000252,S0002783,C00212,2025-07-06T08:00:00,organic,mobile,home,seo,treatment,341.58,63.19,278.39,72.73,0,deal_seeker
O0000253,S0002799,C00213,2025-12-10T19:00:00,paid_search,mobile,home,always_on_search,treatment,101.7,11.69,90.0,23.5,0,steady
O0000254,S0002800,C00213,2025-12-06T16:00:00,social,mobile,home,summer_social,treatment,186.66,21.47,165.19,49.82,0,steady
O0000255,S0002805,C00214,2025-08-25T13:00:00,direct,mobile,sports,brand_direct,control,377.51,30.2,347.31,113.56,1,steady
O0000256,S0002809,C00215,2025-02-18T08:00:00,social,desktop,electronics,summer_social,treatment,222.71,18.93,203.78,80.59,0,champion
O0000257,S0002813,C00215,2025-03-21T15:00:00,social,desktop,apparel,summer_social,treatment,536.61,45.61,491.0,201.22,0,champion
O0000258,S0002818,C00215,2025-04-06T15:00:00,email,desktop,electronics,crm_lifecycle,treatment,247.04,21.0,226.04,89.94,0,champion
O0000259,S0002821,C00215,2025-06-13T18:00:00,social,mobile,electronics,summer_social,treatment,444.8,37.81,406.99,162.94,0,champion
O0000260,S0002822,C00215,2025-06-23T14:00:00,social,mobile,electronics,summer_social,treatment,471.65,40.09,431.56,173.26,0,champion
O0000261,S0002824,C00215,2025-07-07T19:00:00,paid_search,desktop,electronics,always_on_search,treatment,467.36,39.73,427.63,174.6,0,champion
O0000262,S0002825,C00215,2025-07-17T09:00:00,paid_search,tablet,electronics,always_on_search,treatment,456.76,38.82,417.94,170.53,0,champion
O0000263,S0002831,C00215,2025-09-09T16:00:00,affiliate,mobile,electronics,partner_cashback,treatment,589.59,61.91,527.68,213.63,0,champion
O0000264,S0002833,C00215,2025-10-07T08:00:00,paid_search,mobile,apparel,always_on_search,treatment,417.22,35.46,381.75,152.34,0,champion
O0000265,S0002835,C00215,2025-10-17T08:00:00,email,mobile,electronics,crm_lifecycle,treatment,402.03,34.17,367.86,146.5,0,champion
O0000266,S0002836,C00215,2025-10-24T12:00:00,direct,desktop,electronics,brand_direct,treatment,395.2,33.59,361.61,146.88,0,champion
O0000267,S0002837,C00215,2025-11-06T19:00:00,organic,mobile,electronics,seo,treatment,269.22,22.88,246.34,95.46,0,champion
O0000268,S0002843,C00216,2025-07-26T13:00:00,affiliate,tablet,electronics,partner_cashback,control,134.08,13.41,120.67,37.24,0,steady
O0000269,S0002848,C00216,2025-09-17T14:00:00,paid_search,mobile,electronics,always_on_search,control,309.52,24.76,284.76,91.67,0,steady
O0000270,S0002850,C00216,2025-10-08T15:00:00,social,mobile,electronics,summer_social,control,232.23,18.58,213.65,66.78,0,steady
O0000271,S0002859,C00217,2025-06-11T13:00:00,direct,desktop,food,brand_direct,control,151.47,12.12,139.35,43.77,0,steady
O0000272,S0002873,C00219,2025-01-23T14:00:00,paid_search,mobile,sports,always_on_search,treatment,312.75,57.86,254.89,65.92,1,deal_seeker
O0000273,S0002885,C00219,2025-06-11T15:00:00,direct,mobile,food,brand_direct,treatment,98.24,18.17,80.06,15.22,0,deal_seeker
O0000274,S0002888,C00219,2025-08-27T15:00:00,email,mobile,home,crm_lifecycle,treatment,404.88,74.9,329.98,87.69,1,deal_seeker
O0000275,S0002897,C00220,2025-09-16T09:00:00,social,mobile,sports,summer_social,control,229.36,18.35,211.01,65.85,0,steady
O0000276,S0002900,C00220,2025-10-11T10:00:00,organic,mobile,sports,seo,control,257.41,20.59,236.82,74.89,0,steady
O0000277,S0002905,C00221,2025-03-23T17:00:00,email,desktop,electronics,crm_lifecycle,control,251.06,20.08,230.98,75.84,0,steady
O0000278,S0002929,C00222,2025-10-04T15:00:00,organic,desktop,electronics,seo,treatment,171.43,19.71,151.72,48.1,0,steady
O0000279,S0002938,C00223,2025-03-22T16:00:00,direct,mobile,home,brand_direct,treatment,179.75,33.25,146.5,34.48,0,deal_seeker
O0000280,S0002940,C00223,2025-04-26T12:00:00,email,mobile,food,crm_lifecycle,treatment,346.36,64.08,282.28,73.86,0,deal_seeker
O0000281,S0002966,C00224,2025-05-01T15:00:00,email,mobile,beauty,crm_lifecycle,treatment,145.61,26.94,118.67,26.41,0,deal_seeker
O0000282,S0002974,C00224,2025-09-25T22:00:00,organic,mobile,home,seo,treatment,86.7,16.04,70.66,12.49,0,deal_seeker
O0000283,S0002975,C00224,2025-09-27T21:00:00,organic,tablet,beauty,seo,treatment,409.61,75.78,333.84,91.81,0,deal_seeker
O0000284,S0002979,C00224,2025-10-01T08:00:00,paid_search,desktop,sports,always_on_search,treatment,185.69,34.35,151.34,38.89,0,deal_seeker
O0000285,S0002997,C00226,2025-08-25T19:00:00,direct,desktop,beauty,brand_direct,control,223.89,17.91,205.98,67.09,0,steady
O0000286,S0003032,C00229,2025-08-27T22:00:00,direct,mobile,food,brand_direct,treatment,252.67,46.74,205.93,51.72,0,deal_seeker
O0000287,S0003035,C00229,2025-11-02T20:00:00,social,mobile,food,summer_social,treatment,145.99,27.01,118.98,26.5,0,deal_seeker
O0000288,S0003049,C00231,2025-08-17T09:00:00,affiliate,mobile,home,partner_cashback,treatment,203.48,21.37,182.12,68.49,0,champion
O0000289,S0003051,C00231,2025-09-18T16:00:00,social,desktop,home,summer_social,treatment,486.23,41.33,444.9,181.86,0,champion
O0000290,S0003058,C00231,2025-11-05T10:00:00,direct,desktop,food,brand_direct,treatment,209.58,17.81,191.76,75.54,0,champion
O0000291,S0003107,C00234,2025-10-04T16:00:00,organic,desktop,home,seo,control,238.63,35.79,202.83,53.82,0,deal_seeker
O0000292,S0003111,C00234,2025-12-05T22:00:00,paid_search,desktop,sports,always_on_search,control,165.51,24.83,140.68,35.8,0,deal_seeker
O0000293,S0003112,C00234,2025-12-06T16:00:00,organic,mobile,sports,seo,control,112.72,16.91,95.81,19.78,0,deal_seeker
O0000294,S0003114,C00235,2025-08-17T17:00:00,paid_search,mobile,beauty,always_on_search,treatment,193.39,22.24,171.15,51.9,0,steady
O0000295,S0003123,C00235,2025-11-03T17:00:00,direct,mobile,home,brand_direct,treatment,333.08,38.3,294.77,95.17,0,steady
O0000296,S0003136,C00236,2025-11-04T10:00:00,email,mobile,food,crm_lifecycle,treatment,261.93,30.12,231.81,73.13,0,steady
O0000297,S0003151,C00237,2025-12-15T15:00:00,affiliate,mobile,food,partner_cashback,control,473.18,47.32,425.86,141.05,0,steady
O0000298,S0003167,C00239,2025-11-10T20:00:00,organic,tablet,home,seo,treatment,148.43,17.07,131.36,40.98,0,steady
O0000299,S0003186,C00242,2025-09-05T19:00:00,social,mobile,home,summer_social,control,119.28,13.12,106.16,24.91,0,new_or_low
O0000300,S0003203,C00245,2025-08-03T18:00:00,paid_search,mobile,apparel,always_on_search,control,261.53,13.08,248.45,96.35,0,champion
O0000301,S0003219,C00245,2025-12-11T21:00:00,paid_search,desktop,apparel,always_on_search,control,342.99,17.15,325.84,131.85,0,champion
O0000302,S0003247,C00248,2025-03-14T08:00:00,direct,desktop,beauty,brand_direct,control,313.28,15.66,297.62,120.0,0,champion
O0000303,S0003251,C00248,2025-04-06T11:00:00,social,mobile,food,summer_social,control,251.92,12.6,239.32,92.51,0,champion
O0000304,S0003263,C00248,2025-07-13T13:00:00,direct,mobile,sports,brand_direct,control,404.05,20.2,383.84,153.21,0,champion
O0000305,S0003269,C00248,2025-10-27T16:00:00,email,tablet,sports,crm_lifecycle,control,298.25,14.91,283.33,114.0,0,champion
O0000306,S0003271,C00248,2025-10-06T10:00:00,social,mobile,electronics,summer_social,control,479.96,24.0,455.96,183.5,0,champion
O0000307,S0003273,C00248,2025-11-15T08:00:00,paid_search,mobile,food,always_on_search,control,425.3,21.27,404.04,161.7,0,champion
O0000308,S0003297,C00249,2025-08-07T13:00:00,direct,tablet,electronics,brand_direct,control,336.92,16.85,320.08,129.43,0,champion
O0000309,S0003298,C00249,2025-08-27T21:00:00,direct,mobile,food,brand_direct,control,607.5,30.38,577.13,234.39,0,champion
O0000310,S0003310,C00250,2025-06-12T11:00:00,paid_search,desktop,sports,always_on_search,treatment,247.88,28.51,219.38,71.78,0,steady
O0000311,S0003320,C00250,2025-10-16T18:00:00,social,mobile,food,summer_social,treatment,365.74,42.06,323.68,105.29,0,steady
O0000312,S0003322,C00250,2025-12-11T14:00:00,social,mobile,food,summer_social,treatment,140.42,16.15,124.27,35.5,0,steady
O0000313,S0003346,C00253,2025-07-23T20:00:00,paid_search,tablet,home,always_on_search,treatment,233.32,19.83,213.48,84.66,0,champion
O0000314,S0003350,C00253,2025-08-18T11:00:00,affiliate,mobile,food,partner_cashback,treatment,520.39,54.64,465.75,187.62,0,champion
O0000315,S0003375,C00255,2025-10-22T16:00:00,organic,desktop,electronics,seo,treatment,218.36,40.4,177.96,46.61,0,deal_seeker
O0000316,S0003377,C00255,2025-11-17T10:00:00,paid_search,mobile,home,always_on_search,treatment,219.4,40.59,178.81,43.86,0,deal_seeker
O0000317,S0003403,C00257,2025-11-09T13:00:00,organic,mobile,home,seo,treatment,395.21,45.45,349.77,114.42,0,steady
O0000318,S0003409,C00258,2025-07-11T17:00:00,paid_search,desktop,beauty,always_on_search,control,250.38,27.54,222.84,64.08,0,new_or_low
O0000319,S0003411,C00258,2025-09-07T11:00:00,paid_search,mobile,electronics,always_on_search,control,276.64,30.43,246.21,68.32,0,new_or_low
O0000320,S0003423,C00260,2025-06-12T20:00:00,email,desktop,apparel,crm_lifecycle,control,119.45,17.92,101.53,24.44,1,deal_seeker
O0000321,S0003426,C00260,2025-07-18T21:00:00,organic,mobile,sports,seo,control,137.3,20.59,116.7,25.84,0,deal_seeker
O0000322,S0003429,C00260,2025-08-26T11:00:00,organic,mobile,apparel,seo,control,109.46,16.42,93.04,18.98,0,deal_seeker
O0000323,S0003490,C00264,2025-12-15T18:00:00,social,mobile,food,summer_social,control,231.41,25.46,205.96,55.85,0,new_or_low
O0000324,S0003492,C00265,2025-04-23T16:00:00,social,desktop,beauty,summer_social,control,295.22,44.28,250.94,67.77,0,deal_seeker
O0000325,S0003529,C00267,2025-08-11T09:00:00,social,mobile,apparel,summer_social,treatment,190.8,21.94,168.86,51.1,0,steady
O0000326,S0003539,C00268,2025-10-10T22:00:00,direct,mobile,apparel,brand_direct,treatment,288.9,24.56,264.34,103.02,0,champion
O0000327,S0003540,C00268,2025-10-19T12:00:00,paid_search,mobile,apparel,always_on_search,treatment,348.67,29.64,319.03,125.99,0,champion
O0000328,S0003561,C00270,2025-05-09T17:00:00,direct,desktop,sports,brand_direct,control,166.91,25.04,141.88,36.14,0,deal_seeker
O0000329,S0003579,C00271,2025-03-11T18:00:00,paid_search,desktop,home,always_on_search,treatment,211.26,17.96,193.3,76.19,0,champion
O0000330,S0003581,C00271,2025-03-22T11:00:00,paid_search,mobile,food,always_on_search,treatment,475.93,40.45,435.48,174.9,0,champion
O0000331,S0003583,C00271,2025-04-13T20:00:00,organic,desktop,sports,seo,treatment,243.53,20.7,222.83,88.59,0,champion
O0000332,S0003585,C00271,2025-04-19T21:00:00,paid_search,desktop,electronics,always_on_search,treatment,399.08,33.92,365.16,148.37,0,champion
O0000333,S0003593,C00271,2025-09-27T18:00:00,email,desktop,electronics,crm_lifecycle,treatment,327.59,27.85,299.75,120.89,0,champion
O0000334,S0003597,C00271,2025-09-16T08:00:00,email,mobile,home,crm_lifecycle,treatment,290.26,24.67,265.59,103.55,0,champion
O0000335,S0003599,C00271,2025-10-07T09:00:00,social,desktop,home,summer_social,treatment,346.15,29.42,316.73,128.03,0,champion
O0000336,S0003600,C00271,2025-11-08T19:00:00,social,mobile,electronics,summer_social,treatment,282.26,23.99,258.27,100.47,0,champion
O0000337,S0003604,C00271,2025-12-23T18:00:00,organic,desktop,beauty,seo,treatment,342.04,29.07,312.96,126.44,0,champion
O0000338,S0003620,C00274,2025-03-01T12:00:00,social,mobile,apparel,summer_social,treatment,290.81,53.8,237.01,60.73,0,deal_seeker
O0000339,S0003631,C00274,2025-11-01T18:00:00,direct,desktop,food,brand_direct,treatment,199.83,36.97,162.86,42.23,0,deal_seeker
O0000340,S0003636,C00275,2025-02-15T18:00:00,direct,mobile,home,brand_direct,treatment,286.44,32.94,253.5,80.73,0,steady
O0000341,S0003664,C00277,2025-05-15T17:00:00,organic,desktop,sports,seo,control,230.5,11.52,218.97,86.97,0,champion
O0000342,S0003667,C00277,2025-06-07T12:00:00,email,mobile,beauty,crm_lifecycle,control,253.62,12.68,240.94,93.19,0,champion
O0000343,S0003668,C00277,2025-07-07T14:00:00,email,mobile,sports,crm_lifecycle,control,417.13,20.86,396.28,158.44,0,champion
O0000344,S0003676,C00277,2025-09-17T21:00:00,email,mobile,food,crm_lifecycle,control,600.6,30.03,570.57,231.64,0,champion
O0000345,S0003679,C00277,2025-10-01T09:00:00,direct,mobile,sports,brand_direct,control,452.68,22.63,430.05,172.62,0,champion
O0000346,S0003685,C00277,2025-12-22T16:00:00,email,mobile,electronics,crm_lifecycle,control,470.72,23.54,447.18,179.82,0,champion
O0000347,S0003686,C00277,2025-12-20T11:00:00,paid_search,mobile,sports,always_on_search,control,500.68,25.03,475.65,191.77,0,champion
O0000348,S0003688,C00278,2025-04-22T17:00:00,social,tablet,electronics,summer_social,control,186.93,9.35,177.58,69.59,0,champion
O0000349,S0003694,C00278,2025-05-19T12:00:00,affiliate,mobile,electronics,partner_cashback,control,248.33,17.38,230.95,89.0,0,champion
O0000350,S0003700,C00278,2025-07-22T09:00:00,social,mobile,electronics,summer_social,control,230.64,11.53,219.11,84.02,0,champion
O0000351,S0003711,C00278,2025-12-01T13:00:00,paid_search,desktop,home,always_on_search,control,543.72,27.19,516.54,211.94,0,champion
